"X","date","store_nbr","item_nbr","units","tmax","tmin","tavg","depart","dewpoint","wetbulb","heat","cool","sunrise","sunset","snowfall","perciptotal","stnpressure","sealevel","resultspeed","resultdir","avgspeed","RA","FZ","FG","BR","UP","MI","SN","HZ","VC","TS","DZ","BL","BC","DU","SQ","PL","FU","GR","GS","SG","PR","FG2"
861042,"2012-06-24",35,16,13,0,0,0,0,0,0,0,0,409,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861089,"2012-06-24",35,63,1,0,0,0,0,0,0,0,0,409,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861092,"2012-06-24",35,66,14,0,0,0,0,0,0,0,0,409,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866037,"2012-06-25",35,16,16,0,0,0,0,0,0,0,0,409,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866084,"2012-06-25",35,63,2,0,0,0,0,0,0,0,0,409,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866087,"2012-06-25",35,66,15,0,0,0,0,0,0,0,0,409,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866114,"2012-06-25",35,93,2,0,0,0,0,0,0,0,0,409,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871032,"2012-06-26",35,16,24,0,0,0,0,0,0,0,0,410,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871082,"2012-06-26",35,66,9,0,0,0,0,0,0,0,0,410,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871109,"2012-06-26",35,93,13,0,0,0,0,0,0,0,0,410,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876027,"2012-06-27",35,16,15,0,0,0,0,0,0,0,0,410,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876074,"2012-06-27",35,63,2,0,0,0,0,0,0,0,0,410,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876077,"2012-06-27",35,66,11,0,0,0,0,0,0,0,0,410,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876104,"2012-06-27",35,93,2,0,0,0,0,0,0,0,0,410,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881022,"2012-06-28",35,16,14,0,0,0,0,0,0,0,0,411,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881069,"2012-06-28",35,63,1,0,0,0,0,0,0,0,0,411,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881072,"2012-06-28",35,66,4,0,0,0,0,0,0,0,0,411,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886017,"2012-06-29",35,16,14,0,0,0,0,0,0,0,0,411,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886064,"2012-06-29",35,63,2,0,0,0,0,0,0,0,0,411,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886067,"2012-06-29",35,66,9,0,0,0,0,0,0,0,0,411,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886094,"2012-06-29",35,93,1,0,0,0,0,0,0,0,0,411,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891012,"2012-06-30",35,16,14,0,0,0,0,0,0,0,0,411,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891062,"2012-06-30",35,66,15,0,0,0,0,0,0,0,0,411,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891089,"2012-06-30",35,93,1,0,0,0,0,0,0,0,0,411,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896007,"2012-07-01",35,16,23,0,0,0,0,0,0,0,0,412,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896057,"2012-07-01",35,66,20,0,0,0,0,0,0,0,0,412,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896084,"2012-07-01",35,93,1,0,0,0,0,0,0,0,0,412,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901002,"2012-07-02",35,16,22,0,0,0,0,0,0,0,0,412,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901052,"2012-07-02",35,66,23,0,0,0,0,0,0,0,0,412,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905997,"2012-07-03",35,16,16,0,0,0,0,0,0,0,0,413,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906044,"2012-07-03",35,63,5,0,0,0,0,0,0,0,0,413,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906047,"2012-07-03",35,66,17,0,0,0,0,0,0,0,0,413,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906074,"2012-07-03",35,93,2,0,0,0,0,0,0,0,0,413,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910992,"2012-07-04",35,16,10,0,0,0,0,0,0,0,0,414,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911039,"2012-07-04",35,63,2,0,0,0,0,0,0,0,0,414,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911042,"2012-07-04",35,66,10,0,0,0,0,0,0,0,0,414,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911069,"2012-07-04",35,93,1,0,0,0,0,0,0,0,0,414,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915987,"2012-07-05",35,16,28,0,0,0,0,0,0,0,0,414,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916037,"2012-07-05",35,66,12,0,0,0,0,0,0,0,0,414,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916064,"2012-07-05",35,93,2,0,0,0,0,0,0,0,0,414,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920982,"2012-07-06",35,16,16,0,0,0,0,0,0,0,0,415,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921032,"2012-07-06",35,66,18,0,0,0,0,0,0,0,0,415,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921059,"2012-07-06",35,93,5,0,0,0,0,0,0,0,0,415,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925977,"2012-07-07",35,16,22,0,0,0,0,0,0,0,0,415,1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926024,"2012-07-07",35,63,3,0,0,0,0,0,0,0,0,415,1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926027,"2012-07-07",35,66,20,0,0,0,0,0,0,0,0,415,1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926054,"2012-07-07",35,93,16,0,0,0,0,0,0,0,0,415,1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930972,"2012-07-08",35,16,34,0,0,0,0,0,0,0,0,416,1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931019,"2012-07-08",35,63,2,0,0,0,0,0,0,0,0,416,1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931022,"2012-07-08",35,66,16,0,0,0,0,0,0,0,0,416,1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931049,"2012-07-08",35,93,8,0,0,0,0,0,0,0,0,416,1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935967,"2012-07-09",35,16,21,0,0,0,0,0,0,0,0,417,1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936017,"2012-07-09",35,66,11,0,0,0,0,0,0,0,0,417,1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936044,"2012-07-09",35,93,1,0,0,0,0,0,0,0,0,417,1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940962,"2012-07-10",35,16,15,0,0,0,0,0,0,0,0,417,1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941009,"2012-07-10",35,63,2,0,0,0,0,0,0,0,0,417,1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941012,"2012-07-10",35,66,11,0,0,0,0,0,0,0,0,417,1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941039,"2012-07-10",35,93,3,0,0,0,0,0,0,0,0,417,1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945957,"2012-07-11",35,16,25,0,0,0,0,0,0,0,0,418,1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946004,"2012-07-11",35,63,4,0,0,0,0,0,0,0,0,418,1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946007,"2012-07-11",35,66,10,0,0,0,0,0,0,0,0,418,1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946034,"2012-07-11",35,93,4,0,0,0,0,0,0,0,0,418,1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950952,"2012-07-12",35,16,17,0,0,0,0,0,0,0,0,419,1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951002,"2012-07-12",35,66,6,0,0,0,0,0,0,0,0,419,1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955947,"2012-07-13",35,16,22,0,0,0,0,0,0,0,0,420,1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955994,"2012-07-13",35,63,3,0,0,0,0,0,0,0,0,420,1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955997,"2012-07-13",35,66,15,0,0,0,0,0,0,0,0,420,1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956024,"2012-07-13",35,93,2,0,0,0,0,0,0,0,0,420,1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960942,"2012-07-14",35,16,33,0,0,0,0,0,0,0,0,420,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960989,"2012-07-14",35,63,1,0,0,0,0,0,0,0,0,420,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960992,"2012-07-14",35,66,14,0,0,0,0,0,0,0,0,420,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
